,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
2548,new york,2021-12-16 03,12.5,12.5,9.4,81.05,0.0,0,,0.0,0.0,42.5,12.0,220.0,1022.3,100.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2549,new york,2021-12-16 04,13.0,13.0,9.4,78.59,0.0,0,,0.0,0.0,,18.4,230.0,1021.5,100.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2550,new york,2021-12-16 05,13.0,13.0,9.4,78.59,0.0,0,,0.0,0.0,37.1,17.6,220.0,1020.7,100.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2551,new york,2021-12-16 06,12.5,12.5,9.2,80.32,0.0,0,,0.0,0.0,29.5,16.6,237.0,1021.3,100.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2552,new york,2021-12-16 07,12.4,12.4,8.7,78.34,0.0,0,,0.0,0.0,33.5,13.4,230.0,1020.8,88.8,16.0,1.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F8726,KNYC,72503014732"
2553,new york,2021-12-16 08,12.4,12.4,7.9,73.87,0.0,0,,0.0,0.0,29.5,16.3,230.0,1019.9,88.8,16.0,26.0,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2554,new york,2021-12-16 09,12.9,12.9,6.3,64.42,0.0,0,,0.0,0.0,35.1,21.0,237.0,1019.8,88.8,16.0,54.0,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2555,new york,2021-12-16 10,13.5,13.5,4.5,54.63,0.0,0,,0.0,0.0,36.1,17.4,227.0,1019.4,88.8,16.0,220.0,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2556,new york,2021-12-16 11,14.3,14.3,3.9,49.33,0.0,0,,0.0,0.0,39.4,19.9,252.0,1018.9,88.8,16.0,325.0,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2557,new york,2021-12-16 12,15.6,15.6,3.9,45.32,0.0,0,,0.0,0.0,29.5,16.6,237.0,1017.2,60.4,16.0,386.0,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2558,new york,2021-12-16 13,16.3,16.3,3.7,43.07,0.0,0,,0.0,0.0,31.7,17.3,225.0,1015.9,23.8,16.0,279.0,1.0,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2559,new york,2021-12-16 14,15.9,15.9,3.2,42.56,0.0,0,,0.0,0.0,,10.3,230.0,1015.1,23.8,16.0,170.0,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2560,new york,2021-12-16 15,16.7,16.7,2.7,39.0,0.0,0,,0.0,0.0,27.7,14.6,237.0,1014.7,23.8,16.0,149.0,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2561,new york,2021-12-16 16,16.3,16.3,2.7,40.03,0.0,0,,0.0,0.0,35.3,9.9,220.0,1014.3,23.8,16.0,41.0,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2562,new york,2021-12-16 17,15.9,15.9,3.4,42.97,0.0,0,,0.0,0.0,,8.4,220.0,1014.3,19.3,16.0,9.0,0.0,0,,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
2563,new york,2021-12-16 18,16.3,16.3,4.4,45.03,0.0,0,,0.0,0.0,,13.0,240.0,1014.2,19.3,16.0,11.0,0.0,0,,Clear,clear-night,"72505394728,E5816,KLGA,KNYC,72503014732"
2564,new york,2021-12-16 19,16.3,16.3,5.0,47.09,0.0,0,,0.0,0.0,25.9,12.1,232.0,1013.8,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2565,new york,2021-12-16 20,15.8,15.8,5.5,50.33,0.0,0,,0.0,0.0,31.7,17.3,230.0,1013.5,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2566,new york,2021-12-16 21,15.8,15.8,5.7,50.95,0.0,0,,0.0,0.0,25.9,16.8,230.0,1013.1,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2567,new york,2021-12-16 22,15.2,15.2,6.2,54.86,0.0,0,,0.0,0.0,31.7,13.1,220.0,1012.5,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2568,new york,2021-12-16 23,15.2,15.2,6.7,57.01,0.0,0,,0.0,0.0,29.5,12.6,235.0,1012.0,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2569,new york,2021-12-17 00,15.2,15.2,6.7,57.01,0.0,0,,0.0,0.0,37.1,11.3,223.0,1011.9,60.4,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2570,new york,2021-12-17 01,15.2,15.2,7.1,58.46,0.0,0,,0.0,0.0,,7.9,220.0,1011.4,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2571,new york,2021-12-17 02,15.2,15.2,7.1,58.46,0.0,0,,0.0,0.0,,7.9,220.0,1011.3,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2572,new york,2021-12-17 03,15.0,15.0,7.2,59.67,0.0,0,,0.0,0.0,,14.4,235.0,1011.9,7.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2573,new york,2021-12-17 04,15.2,15.2,7.1,58.46,0.0,0,,0.0,0.0,35.3,22.8,233.0,1011.9,7.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2574,new york,2021-12-17 05,14.7,14.7,7.1,60.26,0.0,0,,0.0,0.0,,14.4,250.0,1012.7,7.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2575,new york,2021-12-17 06,15.5,15.5,5.0,49.87,0.0,0,,0.0,0.0,36.5,21.1,245.0,1014.1,13.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2576,new york,2021-12-17 07,15.2,15.2,0.0,35.49,0.0,0,,0.0,0.0,47.9,19.5,267.0,1015.5,13.4,16.0,1.0,0.0,0,,Clear,clear-night,"72505394728,KLGA,F8726,KNYC,72503014732"
2577,new york,2021-12-17 08,14.5,14.5,-0.6,35.31,0.0,0,,0.0,0.0,,13.8,263.0,1016.7,23.8,16.0,39.0,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2578,new york,2021-12-17 09,14.0,14.0,-2.6,31.71,0.0,0,,0.0,0.0,31.7,10.4,295.0,1017.9,23.8,16.0,134.0,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2579,new york,2021-12-17 10,13.9,13.9,-4.7,27.32,0.0,0,,0.0,0.0,40.7,15.5,307.0,1018.8,23.8,16.0,278.0,1.0,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2580,new york,2021-12-17 11,14.4,14.4,-6.0,23.9,0.0,0,,0.0,0.0,33.5,17.0,281.0,1018.8,23.8,16.0,418.0,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2581,new york,2021-12-17 12,14.5,14.5,-8.8,19.15,0.0,0,,0.0,0.0,29.5,16.8,295.0,1018.1,23.8,16.0,433.0,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2582,new york,2021-12-17 13,14.5,14.5,-10.0,17.35,0.0,0,,0.0,0.0,40.7,11.0,300.0,1017.8,23.8,16.0,334.0,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2583,new york,2021-12-17 14,14.7,14.7,-11.9,14.79,0.0,0,,0.0,0.0,27.7,15.7,271.0,1017.8,23.8,16.0,269.0,1.0,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2584,new york,2021-12-17 15,14.7,14.7,-12.3,14.28,0.0,0,,0.0,0.0,25.9,18.2,253.0,1018.1,23.8,16.0,171.0,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2585,new york,2021-12-17 16,14.0,14.0,-12.4,14.92,0.0,0,,0.0,0.0,,11.3,273.0,1018.6,23.8,16.0,53.0,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2586,new york,2021-12-17 17,13.5,13.5,-11.9,16.0,0.0,0,,0.0,0.0,,14.4,287.0,1019.2,23.8,16.0,9.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F1417,KNYC,72503014732"
2587,new york,2021-12-17 18,12.9,12.9,-11.0,17.85,0.0,0,,0.0,0.0,35.3,11.5,310.0,1020.2,23.8,16.0,14.0,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,E5816,KLGA,KNYC,72503014732"
2588,new york,2021-12-17 19,12.0,12.0,-10.9,19.05,0.0,0,,0.0,0.0,,10.4,285.0,1021.1,13.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2589,new york,2021-12-17 20,11.4,11.4,-9.8,21.55,0.0,0,,0.0,0.0,,11.3,295.0,1021.4,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2590,new york,2021-12-17 21,10.9,10.9,-8.6,24.59,0.0,0,,0.0,0.0,,11.6,290.0,1021.7,13.4,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2591,new york,2021-12-17 22,9.8,8.4,-7.9,27.82,0.0,0,,0.0,0.0,,10.4,290.0,1021.8,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2592,new york,2021-12-17 23,9.7,8.4,-7.6,28.74,0.0,0,,0.0,0.0,,9.5,310.0,1022.0,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2593,new york,2021-12-18 00,9.2,7.4,-7.2,30.75,0.0,0,,0.0,0.0,,11.6,305.0,1021.9,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2594,new york,2021-12-18 01,9.2,8.0,-6.6,32.3,0.0,0,,0.0,0.0,,7.9,293.0,1021.6,23.8,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2595,new york,2021-12-18 02,9.0,7.4,-6.9,31.92,0.0,0,,0.0,0.0,,10.4,10.0,1021.8,26.7,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2596,new york,2021-12-18 03,7.9,5.9,-5.7,37.82,0.0,0,,0.0,0.0,,10.8,40.0,1022.2,63.4,16.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
2597,new york,2021-12-18 04,6.7,5.0,-2.5,52.03,0.0,0,,0.0,0.0,,8.5,41.0,1021.9,90.7,16.0,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2598,new york,2021-12-18 05,6.7,5.2,-2.8,50.75,0.0,0,,0.0,0.0,,7.9,40.0,1022.0,100.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2599,new york,2021-12-18 06,5.8,4.1,-1.4,59.87,0.034,100,rain,0.0,0.0,,8.0,41.0,1022.2,100.0,16.0,0.0,,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
2600,new york,2021-12-18 07,5.8,4.5,-1.8,58.28,0.047,100,rain,0.0,0.0,,6.5,49.0,1022.6,100.0,16.0,3.6,0.0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
2601,new york,2021-12-18 08,5.3,5.3,0.0,68.82,0.091,100,rain,0.0,0.0,,2.5,31.0,1023.0,100.0,14.5,7.0,0.0,0,,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
2602,new york,2021-12-18 09,4.2,2.3,1.2,81.37,0.44,100,rain,0.0,0.0,,7.4,60.0,1022.5,100.0,9.3,24.0,0.1,0,,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
2603,new york,2021-12-18 10,4.0,2.3,1.4,83.41,0.3,100,rain,0.0,0.0,,6.9,80.0,1022.0,100.0,7.1,41.0,0.1,0,,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
2604,new york,2021-12-18 11,4.5,4.5,2.4,86.08,0.5,100,rain,0.0,0.0,,3.5,38.0,1020.9,100.0,10.1,69.0,0.2,1,,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
2605,new york,2021-12-18 12,5.0,2.8,2.5,84.19,0.0,0,,0.0,0.0,,9.5,55.0,1019.1,100.0,16.0,79.0,0.3,1,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
2606,new york,2021-12-18 13,5.2,3.2,2.2,81.2,0.0,0,,0.0,0.0,,8.5,60.0,1017.8,100.0,16.0,63.0,0.2,1,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
2607,new york,2021-12-18 14,5.7,5.7,3.2,84.35,0.0,0,,0.0,0.0,,3.9,23.0,1016.6,100.0,16.0,38.0,0.1,0,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
2608,new york,2021-12-18 15,5.8,3.1,3.4,84.36,0.0,0,,0.0,0.0,,13.0,67.0,1015.6,100.0,14.5,32.0,0.1,0,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
2609,new york,2021-12-18 16,6.2,4.8,3.9,85.2,0.0,0,,0.0,0.0,,6.9,69.0,1014.9,100.0,7.3,14.0,0.1,0,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
2610,new york,2021-12-18 17,6.2,4.1,4.7,90.34,0.0,0,,0.0,0.0,,9.8,50.0,1014.1,100.0,3.8,2.0,0.0,0,,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
2611,new york,2021-12-18 18,6.3,4.7,5.3,93.34,0.0,0,,0.0,0.0,,8.0,77.0,1013.0,100.0,4.3,14.0,0.1,0,,Overcast,cloudy,"72505394728,E5816,KLGA,KNYC,72503014732"
2612,new york,2021-12-18 19,6.3,4.7,5.0,91.34,0.0,0,,0.0,0.0,,8.0,20.0,1012.4,100.0,3.0,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2613,new york,2021-12-18 20,6.8,5.7,5.7,92.11,0.08,100,rain,0.0,0.0,,6.5,30.0,1011.6,100.0,2.3,0.0,,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
2614,new york,2021-12-18 21,7.2,7.2,6.2,92.99,0.3,100,rain,0.0,0.0,,2.0,15.0,1010.7,100.0,2.0,0.0,,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
2615,new york,2021-12-18 22,7.4,5.7,6.6,94.53,0.08,100,rain,0.0,0.0,,8.9,35.0,1009.6,100.0,2.7,0.0,,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
2616,new york,2021-12-18 23,7.5,7.5,6.4,92.62,0.0,0,,0.0,0.0,,3.5,11.0,1009.3,100.0,4.5,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2617,new york,2021-12-19 00,7.5,6.1,6.4,92.62,0.0,0,,0.0,0.0,,8.0,345.0,1008.8,100.0,3.9,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2618,new york,2021-12-19 01,6.4,5.4,5.7,94.74,0.0,0,,0.0,0.0,,6.0,304.0,1008.9,100.0,1.7,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2619,new york,2021-12-19 02,6.4,6.4,5.7,94.74,0.22,100,rain,0.0,0.0,,3.5,352.0,1009.2,100.0,3.7,0.0,,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
2620,new york,2021-12-19 03,6.8,5.4,5.7,92.11,0.3,100,rain,0.0,0.0,,7.6,10.0,1009.7,100.0,10.2,0.0,,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
2621,new york,2021-12-19 04,6.4,4.5,5.5,93.59,0.0,0,,0.0,0.0,,9.5,330.0,1010.0,100.0,11.0,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2622,new york,2021-12-19 05,6.4,3.0,3.4,80.67,0.0,0,,0.0,0.0,31.6,18.9,303.0,1011.1,100.0,14.7,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2623,new york,2021-12-19 06,5.9,2.8,0.3,67.15,0.0,0,,0.0,0.0,40.8,16.1,310.0,1012.5,97.0,16.0,0.0,,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2624,new york,2021-12-19 07,5.3,0.8,-1.0,63.75,0.0,0,,0.0,0.0,38.7,25.9,305.0,1014.3,97.0,16.0,7.0,0.0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
2625,new york,2021-12-19 08,4.7,-0.3,-2.0,61.78,0.0,0,,0.0,0.0,40.7,29.5,330.0,1015.1,97.0,16.0,18.0,0.1,0,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
2626,new york,2021-12-19 09,4.2,0.2,-2.8,60.59,0.0,0,,0.0,0.0,29.5,18.2,333.0,1016.6,97.0,16.0,48.0,0.2,0,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
2627,new york,2021-12-19 10,3.6,-0.4,-3.7,58.8,0.0,0,,0.0,0.0,36.2,18.4,311.0,1017.6,88.8,16.0,136.0,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2628,new york,2021-12-19 11,4.0,-0.7,-5.3,50.8,0.0,0,,0.0,0.0,39.8,24.0,330.0,1018.4,23.8,16.0,214.0,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2629,new york,2021-12-19 12,3.1,-0.8,-5.5,53.28,0.0,0,,0.0,0.0,35.0,16.4,298.0,1018.2,19.3,16.0,146.0,0.5,1,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2630,new york,2021-12-19 13,3.6,-0.5,-6.4,48.01,0.0,0,,0.0,0.0,39.8,18.7,301.0,1018.3,43.6,16.0,209.0,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2631,new york,2021-12-19 14,4.0,0.9,-6.1,47.63,0.0,0,,0.0,0.0,46.0,12.9,330.0,1018.4,19.3,16.0,244.0,0.9,2,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2632,new york,2021-12-19 15,3.3,-0.8,-6.5,48.76,0.0,0,,0.0,0.0,32.0,18.0,337.0,1018.7,23.8,16.0,149.0,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2633,new york,2021-12-19 16,2.6,-0.4,-6.9,49.48,0.0,0,,0.0,0.0,33.5,11.4,320.0,1020.0,23.8,16.0,60.0,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2634,new york,2021-12-19 17,2.5,-0.6,-7.5,47.68,0.0,0,,0.0,0.0,40.7,11.4,320.0,1020.4,13.4,16.0,10.0,0.0,0,,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
2635,new york,2021-12-19 18,1.6,-2.8,-8.2,48.3,0.0,0,,0.0,0.0,40.7,17.4,323.0,1021.4,13.4,16.0,13.0,0.0,0,,Clear,clear-night,"72505394728,E5816,KLGA,KNYC,72503014732"
2636,new york,2021-12-19 19,1.1,-2.0,-8.0,50.87,0.0,0,,0.0,0.0,,9.9,350.0,1022.2,7.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2637,new york,2021-12-19 20,0.3,-5.4,-8.6,51.39,0.0,0,,0.0,0.0,33.5,24.1,340.0,1023.7,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2638,new york,2021-12-19 21,-0.3,-4.9,-8.7,53.13,0.0,0,,0.0,0.0,,15.6,330.0,1024.0,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2639,new york,2021-12-19 22,-0.8,-5.1,-9.1,53.71,0.0,0,,0.0,0.0,37.1,13.3,330.0,1024.4,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2640,new york,2021-12-19 23,-1.2,-6.0,-9.1,55.17,0.0,0,,0.0,0.0,47.0,15.8,320.0,1024.2,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2641,new york,2021-12-20 00,-1.4,-4.6,-9.7,53.17,0.0,0,,0.0,0.0,,8.9,340.0,1024.6,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2642,new york,2021-12-20 01,-1.9,-5.9,-9.8,54.58,0.0,0,,0.0,0.0,27.7,11.3,360.0,1025.4,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2643,new york,2021-12-20 02,-1.9,-4.2,-10.0,53.83,0.0,0,,0.0,0.0,,6.0,360.0,1025.7,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2644,new york,2021-12-20 03,-2.5,-6.9,-10.3,54.99,0.0,0,,0.0,0.0,,12.6,343.0,1026.1,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2645,new york,2021-12-20 04,-3.0,-7.3,-10.5,56.28,0.0,0,,0.0,0.0,,11.8,352.0,1026.4,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2646,new york,2021-12-20 05,-3.0,-7.5,-10.5,56.28,0.0,0,,0.0,0.0,,12.6,357.0,1026.4,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2647,new york,2021-12-20 06,-3.6,-8.7,-10.3,59.59,0.0,0,,0.0,0.0,,14.4,340.0,1027.3,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2648,new york,2021-12-20 07,-3.6,-7.0,-10.0,60.99,0.0,0,,0.0,0.0,,8.4,335.0,1027.9,0.0,16.0,1.0,0.0,0,,Clear,clear-night,"72505394728,KLGA,F8726,KNYC,72503014732"
2649,new york,2021-12-20 08,-3.4,-7.4,-10.3,58.83,0.0,0,,0.0,0.0,,10.3,360.0,1028.8,7.2,16.0,22.0,0.1,0,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2650,new york,2021-12-20 09,-2.9,-7.0,-9.3,60.9,0.0,0,,0.0,0.0,,11.2,20.0,1028.9,7.2,16.0,110.0,0.4,1,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2651,new york,2021-12-20 10,-1.4,-5.0,-9.8,52.61,0.0,0,,0.0,0.0,,10.2,57.0,1029.1,7.2,16.0,287.0,1.0,3,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2652,new york,2021-12-20 11,-1.0,-1.0,-10.0,50.51,0.0,0,,0.0,0.0,,0.0,0.0,1028.9,7.2,16.0,422.0,1.5,4,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2653,new york,2021-12-20 12,0.8,-1.7,-9.8,44.94,0.0,0,,0.0,0.0,,7.6,305.0,1027.9,13.4,16.0,454.0,1.6,5,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2654,new york,2021-12-20 13,2.2,2.2,-10.0,40.16,0.0,0,,0.0,0.0,,1.4,15.0,1026.3,7.2,16.0,436.0,1.6,4,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2655,new york,2021-12-20 14,2.4,0.7,-10.8,37.01,0.0,0,,0.0,0.0,,6.0,270.0,1025.6,7.2,16.0,320.0,1.2,3,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2656,new york,2021-12-20 15,2.5,-0.7,-11.1,35.78,0.0,0,,0.0,0.0,,11.6,230.0,1025.3,7.2,16.0,238.0,0.9,2,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2657,new york,2021-12-20 16,2.4,-0.5,-11.4,35.36,0.0,0,,0.0,0.0,,10.3,200.0,1024.8,7.2,16.0,70.0,0.3,1,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
2658,new york,2021-12-20 17,1.7,-1.1,-9.7,42.5,0.0,0,,0.0,0.0,,9.5,180.0,1024.6,7.2,16.0,9.0,0.0,0,,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
2659,new york,2021-12-20 18,1.8,-1.5,-8.9,44.7,0.0,0,,0.0,0.0,,11.6,190.0,1024.3,7.2,16.0,31.0,0.1,0,,Clear,clear-night,"72505394728,E5816,KLGA,KNYC,72503014732"
2660,new york,2021-12-20 19,2.4,-1.3,-10.7,37.53,0.0,0,,0.0,0.0,,14.3,235.0,1024.3,7.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2661,new york,2021-12-20 20,2.0,-1.0,-10.8,38.17,0.0,0,,0.0,0.0,,10.4,183.0,1024.0,7.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2662,new york,2021-12-20 21,2.0,-1.3,-8.8,44.45,0.0,0,,0.0,0.0,,11.6,220.0,1023.9,7.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2663,new york,2021-12-20 22,1.8,-1.0,-8.7,45.52,0.0,0,,0.0,0.0,,9.5,230.0,1023.7,7.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2664,new york,2021-12-20 23,1.8,-1.7,-7.9,48.35,0.0,0,,0.0,0.0,,12.6,220.0,1023.5,7.2,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2665,new york,2021-12-21 00,1.4,-1.9,-6.8,54.37,0.0,0,,0.0,0.0,,11.3,210.0,1022.7,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
2666,new york,2021-12-21 01,1.3,-1.8,-7.0,53.92,0.0,0,,0.0,0.0,,10.3,230.0,1021.7,0.0,16.0,0.0,,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
